-5.06380553648779e-06,0.00295303133832227,0.47542247940064
-4.63801187437496e-05,0.000716160623141933,0.445832824512712
-1.42106191807669e-06,-0,0.0115106015364212
2.5233745279751e-07,2.27103707517759e-05,-0
-6.17125616275067e-07,9.92044351729384e-05,0.0158749949433188
-3.55290196208203e-05,0.00166692332189106,0.634350189999253
-4.47396797358223e-05,0.000720825798652194,0.511351767698315
-1.37747543376454e-05,0.00111767285587347,0.279354883976035
7.41359031900794e-07,6.67223128710715e-05,-0
-9.05289076874253e-07,-3.21453407136428e-05,0.0102259221869093
-3.77428237737995e-05,0.00214603280985054,0.569182418442475
-1.0581605131208e-06,0.000499308358704977,0.0979530370819712
9.53442172650455e-06,0.000688751169994461,0.0296034117325445
5.26852057446311e-06,0.000384628721416124,0.00821934635541632
1.38691419910747e-06,0.00037077233510539,0.0486248500890778
